3255__proceed_2__reconstruction_5	amm-fragment02	nmod	NN	VB	To proceed from the reconstruction to an assessment of probable life habits two different but complementary approaches are used . 	0.0
3255__assessment_8__reconstruction_5	amm-fragment02	nmod	NN	NN	To proceed from the reconstruction to an assessment of probable life habits two different but complementary approaches are used . 	0.0
3255__reconstruction_5__assessment_8	amm-fragment02	nmod	NN	NN	To proceed from the reconstruction to an assessment of probable life habits two different but complementary approaches are used . 	0.0
3255__probable_10__habits_12	amm-fragment02	amod	NNS	JJ	To proceed from the reconstruction to an assessment of probable life habits two different but complementary approaches are used . 	0.0
3255__life_11__habits_12	amm-fragment02	compound	NNS	NN	To proceed from the reconstruction to an assessment of probable life habits two different but complementary approaches are used . 	0.5
3255__complementary_16__approaches_17	amm-fragment02	amod	NNS	JJ	To proceed from the reconstruction to an assessment of probable life habits two different but complementary approaches are used . 	0.0
3256__method_2__attempts_3	amm-fragment02	compound	NNS	NN	One method attempts to compare the structures of teeth or limbs or some other feature of the extinct animal with living analogues . 	1.0
3256__compare_5__attempts_3	amm-fragment02	acl	NNS	VB	One method attempts to compare the structures of teeth or limbs or some other feature of the extinct animal with living analogues . 	0.0
3256__feature_15__attempts_3	amm-fragment02	acl	NNS	NN	One method attempts to compare the structures of teeth or limbs or some other feature of the extinct animal with living analogues . 	0.0
3257__biologically_7__related_8	amm-fragment02	advmod	JJ	RB	These do not have to be biologically related organisms . 	0.0
3257__organisms_9__related_8	amm-fragment02	amod	JJ	NNS	These do not have to be biologically related organisms . 	0.5
3258__similar_10__closely_9	amm-fragment02	advmod	RB	JJ	The basic argument is that structures that are closely similar were probably adapted to a similar function . 	0.5
3259__teeth_10__ferocious_9	amm-fragment02	amod	JJ	NNS	Sometimes these similarities are quite obvious : the ferocious teeth of a predatory dinosaur are a sure indication of hunting habits , with hardly a glance at the fangs of living mammalian carnivores . 	2.5
3259__indication_18__habits_21	amm-fragment02	nmod	NNS	NN	Sometimes these similarities are quite obvious : the ferocious teeth of a predatory dinosaur are a sure indication of hunting habits , with hardly a glance at the fangs of living mammalian carnivores . 	0.0
3259__hunting_20__habits_21	amm-fragment02	compound	NNS	NN	Sometimes these similarities are quite obvious : the ferocious teeth of a predatory dinosaur are a sure indication of hunting habits , with hardly a glance at the fangs of living mammalian carnivores . 	0.0
3259__teeth_10__habits_21	amm-fragment02	subj-obj	NNS	NNS	Sometimes these similarities are quite obvious : the ferocious teeth of a predatory dinosaur are a sure indication of hunting habits , with hardly a glance at the fangs of living mammalian carnivores . 	0.0
3260__teeth_18__opposing_17	amm-fragment02	amod	JJ	NNS	But the structure and functioning of grinding or chewing teeth in other mammals , in which opposing teeth co-operate in action , and which can be matched in extinct , unrelated mammals , is a much more subtle matter , involving detailed studies on the operation of living dental systems to help elucidate the functioning of fossil ones . 	0.5
3260__mammals_13__co-operate_19	amm-fragment02	acl:relcl	VBP	NNS	But the structure and functioning of grinding or chewing teeth in other mammals , in which opposing teeth co-operate in action , and which can be matched in extinct , unrelated mammals , is a much more subtle matter , involving detailed studies on the operation of living dental systems to help elucidate the functioning of fossil ones . 	0.0
3260__teeth_18__co-operate_19	amm-fragment02	nsubj	VBP	NNS	But the structure and functioning of grinding or chewing teeth in other mammals , in which opposing teeth co-operate in action , and which can be matched in extinct , unrelated mammals , is a much more subtle matter , involving detailed studies on the operation of living dental systems to help elucidate the functioning of fossil ones . 	1.5
3260__action_21__co-operate_19	amm-fragment02	nmod	VBP	NN	But the structure and functioning of grinding or chewing teeth in other mammals , in which opposing teeth co-operate in action , and which can be matched in extinct , unrelated mammals , is a much more subtle matter , involving detailed studies on the operation of living dental systems to help elucidate the functioning of fossil ones . 	0.0
3260__mammals_32__unrelated_31	amm-fragment02	amod	JJ	NNS	But the structure and functioning of grinding or chewing teeth in other mammals , in which opposing teeth co-operate in action , and which can be matched in extinct , unrelated mammals , is a much more subtle matter , involving detailed studies on the operation of living dental systems to help elucidate the functioning of fossil ones . 	0.0
3261__technique_2__hunt_5	amm-fragment02	nmod	NN	NN	The technique of ‘ hunt the analogue ’ is a favourite one practised by palaeontologists , but it is certainly not a foolproof one , because there are many fossil animals that defy comparison with living organisms , and some analogues do not stand up to detailed scrutiny . 	0.0
3261__animals_31__defy_33	amm-fragment02	acl:relcl	VBP	NNS	The technique of ‘ hunt the analogue ’ is a favourite one practised by palaeontologists , but it is certainly not a foolproof one , because there are many fossil animals that defy comparison with living organisms , and some analogues do not stand up to detailed scrutiny . 	0.0
3261__comparison_34__defy_33	amm-fragment02	dobj	VBP	NN	The technique of ‘ hunt the analogue ’ is a favourite one practised by palaeontologists , but it is certainly not a foolproof one , because there are many fossil animals that defy comparison with living organisms , and some analogues do not stand up to detailed scrutiny . 	0.5
3261__scrutiny_48__stand_44	amm-fragment02	nmod	VB	NN	The technique of ‘ hunt the analogue ’ is a favourite one practised by palaeontologists , but it is certainly not a foolproof one , because there are many fossil animals that defy comparison with living organisms , and some analogues do not stand up to detailed scrutiny . 	0.5
3261__analogues_41__stand_44	amm-fragment02	nsubj	VB	NNS	The technique of ‘ hunt the analogue ’ is a favourite one practised by palaeontologists , but it is certainly not a foolproof one , because there are many fossil animals that defy comparison with living organisms , and some analogues do not stand up to detailed scrutiny . 	1.0
3262__method_3__tries_4	amm-fragment02	nsubj	VBZ	NN	The second method tries to analyse the structure of the fossil almost as if it were a piece of engineering . 	1.0
3262__analyse_6__tries_4	amm-fragment02	xcomp	VBZ	VB	The second method tries to analyse the structure of the fossil almost as if it were a piece of engineering . 	0.5
3262__analyse_6__piece_18	amm-fragment02	advcl	NN	VB	The second method tries to analyse the structure of the fossil almost as if it were a piece of engineering . 	0.0
3262__engineering_20__piece_18	amm-fragment02	nmod	NN	NN	The second method tries to analyse the structure of the fossil almost as if it were a piece of engineering . 	1.0
3262__piece_18__engineering_20	amm-fragment02	nmod	NN	NN	The second method tries to analyse the structure of the fossil almost as if it were a piece of engineering . 	1.0
3263__structure_24__perform_26	amm-fragment02	nsubj	VB	NN	If the fossil is constructed in a certain way , then there are only a limited number of ‘ jobs ’ that the structure could perform . 	1.5
3265__nature_4__manufactures_6	amm-fragment02	nsubj	VBZ	NN	This assumes that nature only manufactures efficient designs . 	1.5
3265__designs_8__manufactures_6	amm-fragment02	dobj	VBZ	NNS	This assumes that nature only manufactures efficient designs . 	0.5
3265__manufactures_6__designs_8	amm-fragment02	dobj	NNS	VBZ	This assumes that nature only manufactures efficient designs . 	0.0
3265__efficient_7__designs_8	amm-fragment02	amod	NNS	JJ	This assumes that nature only manufactures efficient designs . 	0.0
3265__nature_4__designs_8	amm-fragment02	subj-obj	NNS	NN	This assumes that nature only manufactures efficient designs . 	0.0
3267__bodies_8__accord_10	amm-fragment02	acl:relcl	VBP	NNS	Most animals today do seem to have bodies that accord well with the functions they have to carry out to survive : flyers are aerodynamically efficient , active swimmers have suitable streamlining , herbivorous mammals have teeth appropriate for grinding plant food , and so on . 	1.5
3267__functions_14__accord_10	amm-fragment02	nmod	VBP	NNS	Most animals today do seem to have bodies that accord well with the functions they have to carry out to survive : flyers are aerodynamically efficient , active swimmers have suitable streamlining , herbivorous mammals have teeth appropriate for grinding plant food , and so on . 	0.5
3267__efficient_26__flyers_23	amm-fragment02	nsubj	NNS	JJ	Most animals today do seem to have bodies that accord well with the functions they have to carry out to survive : flyers are aerodynamically efficient , active swimmers have suitable streamlining , herbivorous mammals have teeth appropriate for grinding plant food , and so on . 	0.0
3267__active_28__swimmers_29	amm-fragment02	amod	NNS	JJ	Most animals today do seem to have bodies that accord well with the functions they have to carry out to survive : flyers are aerodynamically efficient , active swimmers have suitable streamlining , herbivorous mammals have teeth appropriate for grinding plant food , and so on . 	1.0
3267__streamlining_32__swimmers_29	amm-fragment02	subj-obj	NNS	NN	Most animals today do seem to have bodies that accord well with the functions they have to carry out to survive : flyers are aerodynamically efficient , active swimmers have suitable streamlining , herbivorous mammals have teeth appropriate for grinding plant food , and so on . 	0.0
3268__examples_23__pursued_29	amm-fragment02	acl:relcl	VBN	NNS	Ideally one could construct a model of the fossil to test out these various functions in experiments , but the number of examples where the analysis has been pursued this far are limited . 	0.0
3268__analysis_26__pursued_29	amm-fragment02	nsubjpass	VBN	NN	Ideally one could construct a model of the fossil to test out these various functions in experiments , but the number of examples where the analysis has been pursued this far are limited . 	1.0
3269__reached_14__answer_11	amm-fragment02	nsubjpass	NN	VBN	Of course it can never be known whether the right answer has been reached ( unless somebody dredges up a ‘ living fossil ’ from the depths of the ocean ) — there are only varying degrees of probability . 	1.5
3269__dredges_18__reached_14	amm-fragment02	advcl	VBN	VBZ	Of course it can never be known whether the right answer has been reached ( unless somebody dredges up a ‘ living fossil ’ from the depths of the ocean ) — there are only varying degrees of probability . 	0.0
3269__answer_11__reached_14	amm-fragment02	nsubjpass	VBN	NN	Of course it can never be known whether the right answer has been reached ( unless somebody dredges up a ‘ living fossil ’ from the depths of the ocean ) — there are only varying degrees of probability . 	1.0
3270__obtained_7__answers_4	amm-fragment02	nsubjpass	NNS	VBN	But the best answers are probably obtained where the functional design of the fossil points to the same life habits as a living analogue , and where both are consistent with the geological circumstances in which the fossil remains occur . 	0.5
3270__probably_6__answers_4	amm-fragment02	subj-obj	NNS	RB	But the best answers are probably obtained where the functional design of the fossil points to the same life habits as a living analogue , and where both are consistent with the geological circumstances in which the fossil remains occur . 	0.5
3270__answers_4__obtained_7	amm-fragment02	nsubjpass	VBN	NNS	But the best answers are probably obtained where the functional design of the fossil points to the same life habits as a living analogue , and where both are consistent with the geological circumstances in which the fossil remains occur . 	0.5
3270__probably_6__obtained_7	amm-fragment02	advmod	VBN	RB	But the best answers are probably obtained where the functional design of the fossil points to the same life habits as a living analogue , and where both are consistent with the geological circumstances in which the fossil remains occur . 	0.0
3270__analogue_24__design_11	amm-fragment02	nmod	NN	NN	But the best answers are probably obtained where the functional design of the fossil points to the same life habits as a living analogue , and where both are consistent with the geological circumstances in which the fossil remains occur . 	0.0
3270__functional_10__design_11	amm-fragment02	amod	NN	JJ	But the best answers are probably obtained where the functional design of the fossil points to the same life habits as a living analogue , and where both are consistent with the geological circumstances in which the fossil remains occur . 	0.5
3270__consistent_30__design_11	amm-fragment02	nmod	NN	JJ	But the best answers are probably obtained where the functional design of the fossil points to the same life habits as a living analogue , and where both are consistent with the geological circumstances in which the fossil remains occur . 	0.0
3270__life_19__habits_20	amm-fragment02	compound	NNS	NN	But the best answers are probably obtained where the functional design of the fossil points to the same life habits as a living analogue , and where both are consistent with the geological circumstances in which the fossil remains occur . 	0.0
3270__design_11__consistent_30	amm-fragment02	nmod	JJ	NN	But the best answers are probably obtained where the functional design of the fossil points to the same life habits as a living analogue , and where both are consistent with the geological circumstances in which the fossil remains occur . 	0.5
3270__circumstances_34__consistent_30	amm-fragment02	nmod	JJ	NNS	But the best answers are probably obtained where the functional design of the fossil points to the same life habits as a living analogue , and where both are consistent with the geological circumstances in which the fossil remains occur . 	0.5
3274__time_10__occupying_14	amm-fragment02	acl:relcl	VBG	NN	Since many kinds of trilobites co-existed at any one time they were probably occupying different ecological niches , >behaving in different ways , corresponding with the wide variation in shape that they show . 	0.0
3274__niches_17__occupying_14	amm-fragment02	dobj	VBG	NNS	Since many kinds of trilobites co-existed at any one time they were probably occupying different ecological niches , >behaving in different ways , corresponding with the wide variation in shape that they show . 	0.5
3274__probably_13__occupying_14	amm-fragment02	advmod	VBG	RB	Since many kinds of trilobites co-existed at any one time they were probably occupying different ecological niches , >behaving in different ways , corresponding with the wide variation in shape that they show . 	0.0
3274__occupying_14__niches_17	amm-fragment02	dobj	NNS	VBG	Since many kinds of trilobites co-existed at any one time they were probably occupying different ecological niches , >behaving in different ways , corresponding with the wide variation in shape that they show . 	0.5
3274__ecological_16__niches_17	amm-fragment02	amod	NNS	JJ	Since many kinds of trilobites co-existed at any one time they were probably occupying different ecological niches , >behaving in different ways , corresponding with the wide variation in shape that they show . 	1.0
3274__variation_28__wide_27	amm-fragment02	amod	JJ	NN	Since many kinds of trilobites co-existed at any one time they were probably occupying different ecological niches , >behaving in different ways , corresponding with the wide variation in shape that they show . 	0.5
3275__trilobite_27__glimpse_18	amm-fragment02	reln-obj	NN	NN	We can use the methods described above to elucidate some of these occupations , and get a glimpse , albeit an imperfect one , of the trilobite as it lived . 	0.0
3276__correct_29__answer_26	amm-fragment02	nsubj	NN	JJ	I will take an example where all the methods can be used , and where all point in the same direction , so that the answer is probably correct . 	0.5
3277__eyes_18__occupy_20	amm-fragment02	acl:relcl	VBP	NNS	Most trilobites were broadly oval-shaped being rather longer than wide , not greatly convex , and with eyes that occupy perhaps a quarter of the length of the head . 	1.5
3277__quarter_23__occupy_20	amm-fragment02	dobj	VBP	NN	Most trilobites were broadly oval-shaped being rather longer than wide , not greatly convex , and with eyes that occupy perhaps a quarter of the length of the head . 	0.0
3279__suggest_14__mode_17	amm-fragment02	dobj	NN	VB	By examining the way these animals were put together it is possible to suggest a likely mode of life . 	0.0
3279__life_19__mode_17	amm-fragment02	nmod	NN	NN	By examining the way these animals were put together it is possible to suggest a likely mode of life . 	0.5
3282__direction_11__field_14	amm-fragment02	nmod	NN	NN	Enlargement shows a section through the lenses to show the direction of the field of view . 	0.5
3282__view_16__field_14	amm-fragment02	nmod	NN	NN	Enlargement shows a section through the lenses to show the direction of the field of view . 	0.5
3285__interpret_16__able_14	amm-fragment02	xcomp	JJ	VB	From the optical properties of this mineral we know that the lens was able to interpret light coming from a direction more or less at right-angles to the lens surface . 	0.0
3285__lens_12__able_14	amm-fragment02	nsubj	JJ	NN	From the optical properties of this mineral we know that the lens was able to interpret light coming from a direction more or less at right-angles to the lens surface . 	1.0
3285__able_14__interpret_16	amm-fragment02	xcomp	VB	JJ	From the optical properties of this mineral we know that the lens was able to interpret light coming from a direction more or less at right-angles to the lens surface . 	0.0
3285__light_17__interpret_16	amm-fragment02	dobj	VB	JJ	From the optical properties of this mineral we know that the lens was able to interpret light coming from a direction more or less at right-angles to the lens surface . 	0.5
3285__lens_12__interpret_16	amm-fragment02	reln-subj	VB	NN	From the optical properties of this mineral we know that the lens was able to interpret light coming from a direction more or less at right-angles to the lens surface . 	1.0
3285__lens_29__interpret_16	amm-fragment02	reln-obj	VB	NN	From the optical properties of this mineral we know that the lens was able to interpret light coming from a direction more or less at right-angles to the lens surface . 	0.0
3285__light_17__coming_18	amm-fragment02	acl	VBG	JJ	From the optical properties of this mineral we know that the lens was able to interpret light coming from a direction more or less at right-angles to the lens surface . 	1.0
3285__direction_21__coming_18	amm-fragment02	nmod	VBG	NN	From the optical properties of this mineral we know that the lens was able to interpret light coming from a direction more or less at right-angles to the lens surface . 	0.5
3285__surface_30__coming_18	amm-fragment02	nmod	VBG	NN	From the optical properties of this mineral we know that the lens was able to interpret light coming from a direction more or less at right-angles to the lens surface . 	0.0
3286__vision_9__field_7	amm-fragment02	nmod	NN	NN	So we can deduce what the field of vision of our globular-eyed trilobite was , by looking at the directions in which all the lenses face . 	1.0
3287__animal_6__able_8	amm-fragment02	nsubj	JJ	NN	It turns out that our animal was able to see in almost every direction — upwards , downwards , sideways and forwards , and even backwards , because the eyes bulged out beyond the line of the rest of the body . 	0.0
3287__backwards_26__able_8	amm-fragment02	advmod	JJ	RB	It turns out that our animal was able to see in almost every direction — upwards , downwards , sideways and forwards , and even backwards , because the eyes bulged out beyond the line of the rest of the body . 	0.0
3287__bulged_31__line_35	amm-fragment02	nmod	NN	VBD	It turns out that our animal was able to see in almost every direction — upwards , downwards , sideways and forwards , and even backwards , because the eyes bulged out beyond the line of the rest of the body . 	0.0
3287__rest_38__line_35	amm-fragment02	nmod	NN	NN	It turns out that our animal was able to see in almost every direction — upwards , downwards , sideways and forwards , and even backwards , because the eyes bulged out beyond the line of the rest of the body . 	0.0
3288__lateral_7__field_8	amm-fragment02	amod	NN	JJ	Most other trilobites have a predominantly lateral field of view . 	0.0
3288__view_10__field_8	amm-fragment02	nmod	NN	NN	Most other trilobites have a predominantly lateral field of view . 	1.0
3288__trilobites_3__field_8	amm-fragment02	subj-obj	NN	NNS	Most other trilobites have a predominantly lateral field of view . 	0.0
3289__begin_26__suspect_28	amm-fragment02	xcomp	VB	VBP	If the animal lived on the sea bottom , it seems unlikely that it would have eye lenses specialized for looking downwards , and we begin to suspect that the animal habitually dwelt above the sea floor . 	0.0
3289__dwelt_33__habitually_32	amm-fragment02	amod	RB	NN	If the animal lived on the sea bottom , it seems unlikely that it would have eye lenses specialized for looking downwards , and we begin to suspect that the animal habitually dwelt above the sea floor . 	0.0
3290__features_2__consistent_7	amm-fragment02	nsubj	JJ	NNS	Other features of its shape are consistent with this . 	0.5
3294__musculature_11__operated_13	amm-fragment02	acl:relcl	VBD	NN	The convex , middle part of the thorax contained the musculature that operated the appendages ( which , as usual , are not preserved ) , and the relatively large volume of this region shows that the musculature was powerful . 	0.5
3295__construction_2__suggests_7	amm-fragment02	nsubj	VBZ	NN	The construction of this giant-eyed trilobite suggests that it lived an actively swimming life well above the bottom , and possibly in the surface waters of the sea . 	1.0
3296__confirmation_14__direct_13	amm-fragment02	amod	JJ	NN	Of course because there are no living trilobites we can not find direct confirmation of this hypothesis , but we can look for other arthropods that have the same modifications of the eyes , for example , in the present day oceans . 	1.0
3296__hypothesis_17__direct_13	amm-fragment02	reln-obj	JJ	NN	Of course because there are no living trilobites we can not find direct confirmation of this hypothesis , but we can look for other arthropods that have the same modifications of the eyes , for example , in the present day oceans . 	0.0
3296__arthropods_25__look_22	amm-fragment02	nmod	VB	NNS	Of course because there are no living trilobites we can not find direct confirmation of this hypothesis , but we can look for other arthropods that have the same modifications of the eyes , for example , in the present day oceans . 	0.0
3296__oceans_42__look_22	amm-fragment02	nmod	VB	NNS	Of course because there are no living trilobites we can not find direct confirmation of this hypothesis , but we can look for other arthropods that have the same modifications of the eyes , for example , in the present day oceans . 	0.0
3296__eyes_33__modifications_30	amm-fragment02	nmod	NNS	NNS	Of course because there are no living trilobites we can not find direct confirmation of this hypothesis , but we can look for other arthropods that have the same modifications of the eyes , for example , in the present day oceans . 	0.0
3297__analogy_2__found_4	amm-fragment02	nsubjpass	VBN	NN	The analogy is found in such ocean-going amphipods ( a kind of ‘ shrimp ’ ) as Cystosoma , which also has enormously expanded eyes , looking like headlamps , compared with its bottom-dwelling relatives ( see above ) . 	1.0
3297__looking_27__headlamps_29	amm-fragment02	nmod	NNS	VBG	The analogy is found in such ocean-going amphipods ( a kind of ‘ shrimp ’ ) as Cystosoma , which also has enormously expanded eyes , looking like headlamps , compared with its bottom-dwelling relatives ( see above ) . 	0.0
3297__looking_27__relatives_35	amm-fragment02	advcl	NNS	VBG	The analogy is found in such ocean-going amphipods ( a kind of ‘ shrimp ’ ) as Cystosoma , which also has enormously expanded eyes , looking like headlamps , compared with its bottom-dwelling relatives ( see above ) . 	0.0
3297__bottom-dwelling_34__relatives_35	amm-fragment02	amod	NNS	JJ	The analogy is found in such ocean-going amphipods ( a kind of ‘ shrimp ’ ) as Cystosoma , which also has enormously expanded eyes , looking like headlamps , compared with its bottom-dwelling relatives ( see above ) . 	0.0
3297__compared_31__relatives_35	amm-fragment02	reln-obj	NNS	VBN	The analogy is found in such ocean-going amphipods ( a kind of ‘ shrimp ’ ) as Cystosoma , which also has enormously expanded eyes , looking like headlamps , compared with its bottom-dwelling relatives ( see above ) . 	0.0
3298__inhabit_8__column_11	amm-fragment02	dobj	NN	VBP	In fact many of the arthropods that inhabit the water column have large , globular eyes of this kind . 	0.5
3298__water_10__column_11	amm-fragment02	compound	NN	NN	In fact many of the arthropods that inhabit the water column have large , globular eyes of this kind . 	1.0
3300__limestone_8__preserved_10	amm-fragment02	acl:relcl	VBD	NN	This fish is preserved in a fine-grained limestone which preserved most of the skeletal details of the fish ( but not its colours ) . 	1.0
3301__fin_29__rays_30	amm-fragment02	compound	NNS	NN	This is a stout-bodied fish , something like a perch in general proportions , with long , low fins on upper and lower rear of the body ( fin rays finely divide near their ends ) . 	0.5
3301__divide_32__rays_30	amm-fragment02	nsubj	NNS	VBP	This is a stout-bodied fish , something like a perch in general proportions , with long , low fins on upper and lower rear of the body ( fin rays finely divide near their ends ) . 	0.0
3308__anatomy_17__allows_13	amm-fragment02	nmod	VBZ	NN	This species is preserved in a soft shale , but one which allows for the skeletal anatomy to be preserved in its entirety . 	0.5
3308__preserved_20__allows_13	amm-fragment02	xcomp	VBZ	VBN	This species is preserved in a soft shale , but one which allows for the skeletal anatomy to be preserved in its entirety . 	0.0
3309__motion_22__frozen_21	amm-fragment02	amod	JJ	NN	The outline of the soft parts are also clearly displayed , so that the animal has been preserved almost in frozen motion . 	2.0
3309__animal_15__frozen_21	amm-fragment02	subj-obj	JJ	NN	The outline of the soft parts are also clearly displayed , so that the animal has been preserved almost in frozen motion . 	0.0
3312__alga_4__belonging_6	amm-fragment02	acl	VBG	NN	52 Fossil calcareous alga , belonging to the genus Coelosphaeridium , Ordovician , Ringsaker , Norway . 	2.0
3312__Coelosphaeridium_10__belonging_6	amm-fragment02	nmod	VBG	NN	52 Fossil calcareous alga , belonging to the genus Coelosphaeridium , Ordovician , Ringsaker , Norway . 	1.0
3312__Fossil_2__belonging_6	amm-fragment02	reln-subj	VBG	NN	52 Fossil calcareous alga , belonging to the genus Coelosphaeridium , Ordovician , Ringsaker , Norway . 	0.0
3312__calcareous_3__belonging_6	amm-fragment02	reln-subj	VBG	JJ	52 Fossil calcareous alga , belonging to the genus Coelosphaeridium , Ordovician , Ringsaker , Norway . 	0.0
3314__algae_4__Canals_1	amm-fragment02	nmod	NNS	NNS	Canals within the algae stand out as rods in this kind of preservation , which is common in Ordovician rocks . 	0.5
3314__stand_5__Canals_1	amm-fragment02	nsubj	NNS	VBP	Canals within the algae stand out as rods in this kind of preservation , which is common in Ordovician rocks . 	1.0
3314__stand_5__rods_8	amm-fragment02	nmod	NNS	VBP	Canals within the algae stand out as rods in this kind of preservation , which is common in Ordovician rocks . 	0.0
3316__forms_2__Related_1	amm-fragment02	amod	JJ	NNS	Related forms are spread over much of the world in Ordovician and Silurian times . 	1.0
3316__forms_2__spread_4	amm-fragment02	nsubjpass	VBN	NNS	Related forms are spread over much of the world in Ordovician and Silurian times . 	1.0
3316__Ordovician_11__spread_4	amm-fragment02	nmod	VBN	JJ	Related forms are spread over much of the world in Ordovician and Silurian times . 	0.0
3316__Silurian_13__spread_4	amm-fragment02	nmod	VBN	JJ	Related forms are spread over much of the world in Ordovician and Silurian times . 	0.0
3319__occurring_13__seams_17	amm-fragment02	nmod	NNS	VBG	This is a typical ‘ coal shale ’ ; shales and silts occurring between productive coal seams often contain impressions of the plants that went to form the coal . 	0.0
3319__coal_16__seams_17	amm-fragment02	compound	NNS	NN	This is a typical ‘ coal shale ’ ; shales and silts occurring between productive coal seams often contain impressions of the plants that went to form the coal . 	1.0
3319__productive_15__seams_17	amm-fragment02	amod	NNS	JJ	This is a typical ‘ coal shale ’ ; shales and silts occurring between productive coal seams often contain impressions of the plants that went to form the coal . 	1.5
3321__typified_5__scars_10	amm-fragment02	nmod	NNS	VBN	This fossil bark is typified by its lozenge-shaped leaf scars arranged in spiral rows . 	0.0
3321__lozenge-shaped_8__scars_10	amm-fragment02	amod	NNS	JJ	This fossil bark is typified by its lozenge-shaped leaf scars arranged in spiral rows . 	0.0
3321__leaf_9__scars_10	amm-fragment02	compound	NNS	NN	This fossil bark is typified by its lozenge-shaped leaf scars arranged in spiral rows . 	0.0
3321__arranged_11__scars_10	amm-fragment02	acl	NNS	VBN	This fossil bark is typified by its lozenge-shaped leaf scars arranged in spiral rows . 	1.0
3325__bark_2__covered_4	amm-fragment02	nsubjpass	VBN	NN	Sigillaria bark is covered with little horseshoe-shaped scars ( leaf cushions ) . 	0.0
3325__little_6__scars_8	amm-fragment02	amod	NNS	JJ	Sigillaria bark is covered with little horseshoe-shaped scars ( leaf cushions ) . 	0.0
3325__horseshoe-shaped_7__scars_8	amm-fragment02	amod	NNS	JJ	Sigillaria bark is covered with little horseshoe-shaped scars ( leaf cushions ) . 	0.0
3325__cushions_11__scars_8	amm-fragment02	subj-obj	NNS	NNS	Sigillaria bark is covered with little horseshoe-shaped scars ( leaf cushions ) . 	2.0
3325__leaf_10__cushions_11	amm-fragment02	compound	NNS	NN	Sigillaria bark is covered with little horseshoe-shaped scars ( leaf cushions ) . 	1.0
3325__scars_8__cushions_11	amm-fragment02	subj-obj	NNS	NNS	Sigillaria bark is covered with little horseshoe-shaped scars ( leaf cushions ) . 	0.0
3329__planes_11__bedding_10	amm-fragment02	compound	NN	NNS	Many of these long leaves are preserved on the bedding planes of a siltstone . 	1.0
3330__conspicuous_13__midrib_14	amm-fragment02	amod	NN	JJ	Glossopteris is characterized by its long strap-shaped leaves , which have a conspicuous midrib , with many fine , smaller veins branching off it to form a network . 	0.0
3330__fine_18__veins_21	amm-fragment02	appos	NNS	JJ	Glossopteris is characterized by its long strap-shaped leaves , which have a conspicuous midrib , with many fine , smaller veins branching off it to form a network . 	0.0
3330__branching_22__veins_21	amm-fragment02	acl	NNS	VBG	Glossopteris is characterized by its long strap-shaped leaves , which have a conspicuous midrib , with many fine , smaller veins branching off it to form a network . 	1.5
3330__branching_22__form_26	amm-fragment02	xcomp	VB	VBG	Glossopteris is characterized by its long strap-shaped leaves , which have a conspicuous midrib , with many fine , smaller veins branching off it to form a network . 	0.0
3330__network_28__form_26	amm-fragment02	dobj	VB	NN	Glossopteris is characterized by its long strap-shaped leaves , which have a conspicuous midrib , with many fine , smaller veins branching off it to form a network . 	0.0
3338__length_16__attain_14	amm-fragment02	dobj	VBP	NN	This specimen is 15 cm long , but roots have been found which attain a length of 14 metres ! 	0.5
3340__nodule_9__preserved_12	amm-fragment02	acl:relcl	VBD	NN	The specimen is preserved in a hard claystone nodule , which preserved the leaflets in relief . 	0.5
3340__leaflets_14__preserved_12	amm-fragment02	dobj	VBD	NNS	The specimen is preserved in a hard claystone nodule , which preserved the leaflets in relief . 	0.0
3345__Fossil_2__horsetail_3	amm-fragment02	compound	NN	NN	58 Fossil horsetail , Annularia sphenophylloides , Carboniferous . 	0.0
3345__sphenophylloides_6__horsetail_3	amm-fragment02	appos	NN	NNS	58 Fossil horsetail , Annularia sphenophylloides , Carboniferous . 	0.0
3347__little_2__circlets_3	amm-fragment02	amod	NNS	JJ	The little circlets of flat ‘ leaves ’ born at regular intervals on the jointed stems serve to distinguish this plant from others in the Carboniferous coal-shales. 8 cm long . 	0.0
3347__leaves_7__circlets_3	amm-fragment02	nsubj	NNS	VBZ	The little circlets of flat ‘ leaves ’ born at regular intervals on the jointed stems serve to distinguish this plant from others in the Carboniferous coal-shales. 8 cm long . 	0.5
3347__intervals_12__jointed_15	amm-fragment02	nmod	JJ	NNS	The little circlets of flat ‘ leaves ’ born at regular intervals on the jointed stems serve to distinguish this plant from others in the Carboniferous coal-shales. 8 cm long . 	0.0
3347__stems_16__serve_17	amm-fragment02	xcomp	VB	VBZ	The little circlets of flat ‘ leaves ’ born at regular intervals on the jointed stems serve to distinguish this plant from others in the Carboniferous coal-shales. 8 cm long . 	1.0
3347__distinguish_19__serve_17	amm-fragment02	xcomp	VB	VB	The little circlets of flat ‘ leaves ’ born at regular intervals on the jointed stems serve to distinguish this plant from others in the Carboniferous coal-shales. 8 cm long . 	0.5
3351__frond_3__carries_4	amm-fragment02	nsubj	VBZ	NN	The large frond carries many branches , on which there are numbers of leaf-like pinnules — more or less alternating on either side of the branch . 	1.0
3351__branches_6__carries_4	amm-fragment02	dobj	VBZ	NNS	The large frond carries many branches , on which there are numbers of leaf-like pinnules — more or less alternating on either side of the branch . 	0.5
3360__outline_6__elegant_5	amm-fragment02	amod	JJ	NN	Poplar leaves have an elegant outline resembling that of an arab minaret . 	2.0
