3252__tundra_18__inhabitants_15	amm-fragment02	nmod	inhabitants	NNS	tundra	NN	Savannah animals differ from those of tropical rain forests , and these again from inhabitants of the tundra at high latitudes . 
3252__latitudes_21__inhabitants_15	amm-fragment02	nmod	inhabitants	NNS	latitudes	NNS	Savannah animals differ from those of tropical rain forests , and these again from inhabitants of the tundra at high latitudes . 
3255__reconstruction_5__proceed_2	amm-fragment02	nmod	proceed	VB	reconstruction	NN	To proceed from the reconstruction to an assessment of probable life habits two different but complementary approaches are used . 
3255__proceed_2__reconstruction_5	amm-fragment02	nmod	proceed	VB	reconstruction	NN	To proceed from the reconstruction to an assessment of probable life habits two different but complementary approaches are used . 
3255__assessment_8__reconstruction_5	amm-fragment02	nmod	reconstruction	NN	assessment	NN	To proceed from the reconstruction to an assessment of probable life habits two different but complementary approaches are used . 
3255__reconstruction_5__assessment_8	amm-fragment02	nmod	reconstruction	NN	assessment	NN	To proceed from the reconstruction to an assessment of probable life habits two different but complementary approaches are used . 
3255__probable_10__habits_12	amm-fragment02	amod	habits	NNS	probable	JJ	To proceed from the reconstruction to an assessment of probable life habits two different but complementary approaches are used . 
3255__life_11__habits_12	amm-fragment02	compound	habits	NNS	life	NN	To proceed from the reconstruction to an assessment of probable life habits two different but complementary approaches are used . 
3255__complementary_16__approaches_17	amm-fragment02	amod	approaches	NNS	complementary	JJ	To proceed from the reconstruction to an assessment of probable life habits two different but complementary approaches are used . 
3256__method_2__attempts_3	amm-fragment02	compound	attempts	NNS	method	NN	One method attempts to compare the structures of teeth or limbs or some other feature of the extinct animal with living analogues . 
3256__compare_5__attempts_3	amm-fragment02	acl	attempts	NNS	compare	VB	One method attempts to compare the structures of teeth or limbs or some other feature of the extinct animal with living analogues . 
3256__feature_15__attempts_3	amm-fragment02	acl	attempts	NNS	feature	NN	One method attempts to compare the structures of teeth or limbs or some other feature of the extinct animal with living analogues . 
3257__biologically_7__related_8	amm-fragment02	advmod	related	JJ	biologically	RB	These do not have to be biologically related organisms . 
3257__organisms_9__related_8	amm-fragment02	amod	organisms	NNS	related	JJ	These do not have to be biologically related organisms . 
3258__similar_10__closely_9	amm-fragment02	advmod	similar	JJ	closely	RB	The basic argument is that structures that are closely similar were probably adapted to a similar function . 
3259__teeth_10__ferocious_9	amm-fragment02	amod	teeth	NNS	ferocious	JJ	Sometimes these similarities are quite obvious : the ferocious teeth of a predatory dinosaur are a sure indication of hunting habits , with hardly a glance at the fangs of living mammalian carnivores . 
3259__indication_18__habits_21	amm-fragment02	nmod	indication	NN	habits	NNS	Sometimes these similarities are quite obvious : the ferocious teeth of a predatory dinosaur are a sure indication of hunting habits , with hardly a glance at the fangs of living mammalian carnivores . 
3259__hunting_20__habits_21	amm-fragment02	compound	habits	NNS	hunting	NN	Sometimes these similarities are quite obvious : the ferocious teeth of a predatory dinosaur are a sure indication of hunting habits , with hardly a glance at the fangs of living mammalian carnivores . 
3259__teeth_10__habits_21	amm-fragment02	subj-obj	teeth	NNS	habits	NNS	Sometimes these similarities are quite obvious : the ferocious teeth of a predatory dinosaur are a sure indication of hunting habits , with hardly a glance at the fangs of living mammalian carnivores . 
3260__teeth_18__opposing_17	amm-fragment02	amod	teeth	NNS	opposing	JJ	But the structure and functioning of grinding or chewing teeth in other mammals , in which opposing teeth co-operate in action , and which can be matched in extinct , unrelated mammals , is a much more subtle matter , involving detailed studies on the operation of living dental systems to help elucidate the functioning of fossil ones . 
3260__mammals_13__co-operate_19	amm-fragment02	acl:relcl	mammals	NNS	co-operate	VBP	But the structure and functioning of grinding or chewing teeth in other mammals , in which opposing teeth co-operate in action , and which can be matched in extinct , unrelated mammals , is a much more subtle matter , involving detailed studies on the operation of living dental systems to help elucidate the functioning of fossil ones . 
3260__teeth_18__co-operate_19	amm-fragment02	nsubj	co-operate	VBP	teeth	NNS	But the structure and functioning of grinding or chewing teeth in other mammals , in which opposing teeth co-operate in action , and which can be matched in extinct , unrelated mammals , is a much more subtle matter , involving detailed studies on the operation of living dental systems to help elucidate the functioning of fossil ones . 
3260__action_21__co-operate_19	amm-fragment02	nmod	co-operate	VBP	action	NN	But the structure and functioning of grinding or chewing teeth in other mammals , in which opposing teeth co-operate in action , and which can be matched in extinct , unrelated mammals , is a much more subtle matter , involving detailed studies on the operation of living dental systems to help elucidate the functioning of fossil ones . 
3260__mammals_32__unrelated_31	amm-fragment02	amod	mammals	NNS	unrelated	JJ	But the structure and functioning of grinding or chewing teeth in other mammals , in which opposing teeth co-operate in action , and which can be matched in extinct , unrelated mammals , is a much more subtle matter , involving detailed studies on the operation of living dental systems to help elucidate the functioning of fossil ones . 
3261__technique_2__hunt_5	amm-fragment02	nmod	technique	NN	hunt	NN	The technique of ‘ hunt the analogue ’ is a favourite one practised by palaeontologists , but it is certainly not a foolproof one , because there are many fossil animals that defy comparison with living organisms , and some analogues do not stand up to detailed scrutiny . 
3261__animals_31__defy_33	amm-fragment02	acl:relcl	animals	NNS	defy	VBP	The technique of ‘ hunt the analogue ’ is a favourite one practised by palaeontologists , but it is certainly not a foolproof one , because there are many fossil animals that defy comparison with living organisms , and some analogues do not stand up to detailed scrutiny . 
3261__comparison_34__defy_33	amm-fragment02	dobj	defy	VBP	comparison	NN	The technique of ‘ hunt the analogue ’ is a favourite one practised by palaeontologists , but it is certainly not a foolproof one , because there are many fossil animals that defy comparison with living organisms , and some analogues do not stand up to detailed scrutiny . 
3261__scrutiny_48__stand_44	amm-fragment02	nmod	stand	VB	scrutiny	NN	The technique of ‘ hunt the analogue ’ is a favourite one practised by palaeontologists , but it is certainly not a foolproof one , because there are many fossil animals that defy comparison with living organisms , and some analogues do not stand up to detailed scrutiny . 
3261__analogues_41__stand_44	amm-fragment02	nsubj	stand	VB	analogues	NNS	The technique of ‘ hunt the analogue ’ is a favourite one practised by palaeontologists , but it is certainly not a foolproof one , because there are many fossil animals that defy comparison with living organisms , and some analogues do not stand up to detailed scrutiny . 
3262__method_3__tries_4	amm-fragment02	nsubj	tries	VBZ	method	NN	The second method tries to analyse the structure of the fossil almost as if it were a piece of engineering . 
3262__analyse_6__tries_4	amm-fragment02	xcomp	tries	VBZ	analyse	VB	The second method tries to analyse the structure of the fossil almost as if it were a piece of engineering . 
3262__analyse_6__piece_18	amm-fragment02	advcl	analyse	VB	piece	NN	The second method tries to analyse the structure of the fossil almost as if it were a piece of engineering . 
3262__engineering_20__piece_18	amm-fragment02	nmod	piece	NN	engineering	NN	The second method tries to analyse the structure of the fossil almost as if it were a piece of engineering . 
3262__piece_18__engineering_20	amm-fragment02	nmod	piece	NN	engineering	NN	The second method tries to analyse the structure of the fossil almost as if it were a piece of engineering . 
3263__structure_24__perform_26	amm-fragment02	nsubj	perform	VB	structure	NN	If the fossil is constructed in a certain way , then there are only a limited number of ‘ jobs ’ that the structure could perform . 
3265__nature_4__manufactures_6	amm-fragment02	nsubj	manufactures	VBZ	nature	NN	This assumes that nature only manufactures efficient designs . 
3265__designs_8__manufactures_6	amm-fragment02	dobj	manufactures	VBZ	designs	NNS	This assumes that nature only manufactures efficient designs . 
3265__manufactures_6__designs_8	amm-fragment02	dobj	manufactures	VBZ	designs	NNS	This assumes that nature only manufactures efficient designs . 
3265__efficient_7__designs_8	amm-fragment02	amod	designs	NNS	efficient	JJ	This assumes that nature only manufactures efficient designs . 
3265__nature_4__designs_8	amm-fragment02	subj-obj	nature	NN	designs	NNS	This assumes that nature only manufactures efficient designs . 
3267__bodies_8__accord_10	amm-fragment02	acl:relcl	bodies	NNS	accord	VBP	Most animals today do seem to have bodies that accord well with the functions they have to carry out to survive : flyers are aerodynamically efficient , active swimmers have suitable streamlining , herbivorous mammals have teeth appropriate for grinding plant food , and so on . 
3267__functions_14__accord_10	amm-fragment02	nmod	accord	VBP	functions	NNS	Most animals today do seem to have bodies that accord well with the functions they have to carry out to survive : flyers are aerodynamically efficient , active swimmers have suitable streamlining , herbivorous mammals have teeth appropriate for grinding plant food , and so on . 
3267__efficient_26__flyers_23	amm-fragment02	nsubj	efficient	JJ	flyers	NNS	Most animals today do seem to have bodies that accord well with the functions they have to carry out to survive : flyers are aerodynamically efficient , active swimmers have suitable streamlining , herbivorous mammals have teeth appropriate for grinding plant food , and so on . 
3267__active_28__swimmers_29	amm-fragment02	amod	swimmers	NNS	active	JJ	Most animals today do seem to have bodies that accord well with the functions they have to carry out to survive : flyers are aerodynamically efficient , active swimmers have suitable streamlining , herbivorous mammals have teeth appropriate for grinding plant food , and so on . 
3267__streamlining_32__swimmers_29	amm-fragment02	subj-obj	swimmers	NNS	streamlining	NN	Most animals today do seem to have bodies that accord well with the functions they have to carry out to survive : flyers are aerodynamically efficient , active swimmers have suitable streamlining , herbivorous mammals have teeth appropriate for grinding plant food , and so on . 
3268__examples_23__pursued_29	amm-fragment02	acl:relcl	examples	NNS	pursued	VBN	Ideally one could construct a model of the fossil to test out these various functions in experiments , but the number of examples where the analysis has been pursued this far are limited . 
3268__analysis_26__pursued_29	amm-fragment02	nsubjpass	pursued	VBN	analysis	NN	Ideally one could construct a model of the fossil to test out these various functions in experiments , but the number of examples where the analysis has been pursued this far are limited . 
3269__reached_14__answer_11	amm-fragment02	nsubjpass	reached	VBN	answer	NN	Of course it can never be known whether the right answer has been reached ( unless somebody dredges up a ‘ living fossil ’ from the depths of the ocean ) — there are only varying degrees of probability . 
3269__dredges_18__reached_14	amm-fragment02	advcl	reached	VBN	dredges	VBZ	Of course it can never be known whether the right answer has been reached ( unless somebody dredges up a ‘ living fossil ’ from the depths of the ocean ) — there are only varying degrees of probability . 
3269__answer_11__reached_14	amm-fragment02	nsubjpass	reached	VBN	answer	NN	Of course it can never be known whether the right answer has been reached ( unless somebody dredges up a ‘ living fossil ’ from the depths of the ocean ) — there are only varying degrees of probability . 
3270__obtained_7__answers_4	amm-fragment02	nsubjpass	obtained	VBN	answers	NNS	But the best answers are probably obtained where the functional design of the fossil points to the same life habits as a living analogue , and where both are consistent with the geological circumstances in which the fossil remains occur . 
3270__probably_6__answers_4	amm-fragment02	subj-obj	answers	NNS	probably	RB	But the best answers are probably obtained where the functional design of the fossil points to the same life habits as a living analogue , and where both are consistent with the geological circumstances in which the fossil remains occur . 
3270__answers_4__obtained_7	amm-fragment02	nsubjpass	obtained	VBN	answers	NNS	But the best answers are probably obtained where the functional design of the fossil points to the same life habits as a living analogue , and where both are consistent with the geological circumstances in which the fossil remains occur . 
3270__probably_6__obtained_7	amm-fragment02	advmod	obtained	VBN	probably	RB	But the best answers are probably obtained where the functional design of the fossil points to the same life habits as a living analogue , and where both are consistent with the geological circumstances in which the fossil remains occur . 
3270__analogue_24__design_11	amm-fragment02	nmod	design	NN	analogue	NN	But the best answers are probably obtained where the functional design of the fossil points to the same life habits as a living analogue , and where both are consistent with the geological circumstances in which the fossil remains occur . 
3270__functional_10__design_11	amm-fragment02	amod	design	NN	functional	JJ	But the best answers are probably obtained where the functional design of the fossil points to the same life habits as a living analogue , and where both are consistent with the geological circumstances in which the fossil remains occur . 
3270__consistent_30__design_11	amm-fragment02	nmod	design	NN	consistent	JJ	But the best answers are probably obtained where the functional design of the fossil points to the same life habits as a living analogue , and where both are consistent with the geological circumstances in which the fossil remains occur . 
3270__life_19__habits_20	amm-fragment02	compound	habits	NNS	life	NN	But the best answers are probably obtained where the functional design of the fossil points to the same life habits as a living analogue , and where both are consistent with the geological circumstances in which the fossil remains occur . 
3270__design_11__consistent_30	amm-fragment02	nmod	design	NN	consistent	JJ	But the best answers are probably obtained where the functional design of the fossil points to the same life habits as a living analogue , and where both are consistent with the geological circumstances in which the fossil remains occur . 
3270__circumstances_34__consistent_30	amm-fragment02	nmod	consistent	JJ	circumstances	NNS	But the best answers are probably obtained where the functional design of the fossil points to the same life habits as a living analogue , and where both are consistent with the geological circumstances in which the fossil remains occur . 
3274__time_10__occupying_14	amm-fragment02	acl:relcl	time	NN	occupying	VBG	Since many kinds of trilobites co-existed at any one time they were probably occupying different ecological niches , >behaving in different ways , corresponding with the wide variation in shape that they show . 
3274__niches_17__occupying_14	amm-fragment02	dobj	occupying	VBG	niches	NNS	Since many kinds of trilobites co-existed at any one time they were probably occupying different ecological niches , >behaving in different ways , corresponding with the wide variation in shape that they show . 
3274__probably_13__occupying_14	amm-fragment02	advmod	occupying	VBG	probably	RB	Since many kinds of trilobites co-existed at any one time they were probably occupying different ecological niches , >behaving in different ways , corresponding with the wide variation in shape that they show . 
3274__occupying_14__niches_17	amm-fragment02	dobj	occupying	VBG	niches	NNS	Since many kinds of trilobites co-existed at any one time they were probably occupying different ecological niches , >behaving in different ways , corresponding with the wide variation in shape that they show . 
3274__ecological_16__niches_17	amm-fragment02	amod	niches	NNS	ecological	JJ	Since many kinds of trilobites co-existed at any one time they were probably occupying different ecological niches , >behaving in different ways , corresponding with the wide variation in shape that they show . 
3274__variation_28__wide_27	amm-fragment02	amod	variation	NN	wide	JJ	Since many kinds of trilobites co-existed at any one time they were probably occupying different ecological niches , >behaving in different ways , corresponding with the wide variation in shape that they show . 
3275__trilobite_27__glimpse_18	amm-fragment02	reln-obj	glimpse	NN	trilobite	NN	We can use the methods described above to elucidate some of these occupations , and get a glimpse , albeit an imperfect one , of the trilobite as it lived . 
3276__correct_29__answer_26	amm-fragment02	nsubj	correct	JJ	answer	NN	I will take an example where all the methods can be used , and where all point in the same direction , so that the answer is probably correct . 
3277__eyes_18__occupy_20	amm-fragment02	acl:relcl	eyes	NNS	occupy	VBP	Most trilobites were broadly oval-shaped being rather longer than wide , not greatly convex , and with eyes that occupy perhaps a quarter of the length of the head . 
3277__quarter_23__occupy_20	amm-fragment02	dobj	occupy	VBP	quarter	NN	Most trilobites were broadly oval-shaped being rather longer than wide , not greatly convex , and with eyes that occupy perhaps a quarter of the length of the head . 
3279__suggest_14__mode_17	amm-fragment02	dobj	suggest	VB	mode	NN	By examining the way these animals were put together it is possible to suggest a likely mode of life . 
3279__life_19__mode_17	amm-fragment02	nmod	mode	NN	life	NN	By examining the way these animals were put together it is possible to suggest a likely mode of life . 
3282__direction_11__field_14	amm-fragment02	nmod	direction	NN	field	NN	Enlargement shows a section through the lenses to show the direction of the field of view . 
3282__view_16__field_14	amm-fragment02	nmod	field	NN	view	NN	Enlargement shows a section through the lenses to show the direction of the field of view . 
3285__interpret_16__able_14	amm-fragment02	xcomp	able	JJ	interpret	VB	From the optical properties of this mineral we know that the lens was able to interpret light coming from a direction more or less at right-angles to the lens surface . 
3285__lens_12__able_14	amm-fragment02	nsubj	able	JJ	lens	NN	From the optical properties of this mineral we know that the lens was able to interpret light coming from a direction more or less at right-angles to the lens surface . 
3285__able_14__interpret_16	amm-fragment02	xcomp	able	JJ	interpret	VB	From the optical properties of this mineral we know that the lens was able to interpret light coming from a direction more or less at right-angles to the lens surface . 
3285__light_17__interpret_16	amm-fragment02	dobj	interpret	VB	light	JJ	From the optical properties of this mineral we know that the lens was able to interpret light coming from a direction more or less at right-angles to the lens surface . 
3285__lens_12__interpret_16	amm-fragment02	reln-subj	interpret	VB	lens	NN	From the optical properties of this mineral we know that the lens was able to interpret light coming from a direction more or less at right-angles to the lens surface . 
3285__lens_29__interpret_16	amm-fragment02	reln-obj	interpret	VB	lens	NN	From the optical properties of this mineral we know that the lens was able to interpret light coming from a direction more or less at right-angles to the lens surface . 
3285__light_17__coming_18	amm-fragment02	acl	light	JJ	coming	VBG	From the optical properties of this mineral we know that the lens was able to interpret light coming from a direction more or less at right-angles to the lens surface . 
3285__direction_21__coming_18	amm-fragment02	nmod	coming	VBG	direction	NN	From the optical properties of this mineral we know that the lens was able to interpret light coming from a direction more or less at right-angles to the lens surface . 
3285__surface_30__coming_18	amm-fragment02	nmod	coming	VBG	surface	NN	From the optical properties of this mineral we know that the lens was able to interpret light coming from a direction more or less at right-angles to the lens surface . 
3286__vision_9__field_7	amm-fragment02	nmod	field	NN	vision	NN	So we can deduce what the field of vision of our globular-eyed trilobite was , by looking at the directions in which all the lenses face . 
3287__animal_6__able_8	amm-fragment02	nsubj	able	JJ	animal	NN	It turns out that our animal was able to see in almost every direction — upwards , downwards , sideways and forwards , and even backwards , because the eyes bulged out beyond the line of the rest of the body . 
3287__backwards_26__able_8	amm-fragment02	advmod	able	JJ	backwards	RB	It turns out that our animal was able to see in almost every direction — upwards , downwards , sideways and forwards , and even backwards , because the eyes bulged out beyond the line of the rest of the body . 
3287__bulged_31__line_35	amm-fragment02	nmod	bulged	VBD	line	NN	It turns out that our animal was able to see in almost every direction — upwards , downwards , sideways and forwards , and even backwards , because the eyes bulged out beyond the line of the rest of the body . 
3287__rest_38__line_35	amm-fragment02	nmod	line	NN	rest	NN	It turns out that our animal was able to see in almost every direction — upwards , downwards , sideways and forwards , and even backwards , because the eyes bulged out beyond the line of the rest of the body . 
3288__lateral_7__field_8	amm-fragment02	amod	field	NN	lateral	JJ	Most other trilobites have a predominantly lateral field of view . 
3288__view_10__field_8	amm-fragment02	nmod	field	NN	view	NN	Most other trilobites have a predominantly lateral field of view . 
3288__trilobites_3__field_8	amm-fragment02	subj-obj	trilobites	NNS	field	NN	Most other trilobites have a predominantly lateral field of view . 
3289__begin_26__suspect_28	amm-fragment02	xcomp	begin	VBP	suspect	VB	If the animal lived on the sea bottom , it seems unlikely that it would have eye lenses specialized for looking downwards , and we begin to suspect that the animal habitually dwelt above the sea floor . 
3289__dwelt_33__habitually_32	amm-fragment02	amod	dwelt	NN	habitually	RB	If the animal lived on the sea bottom , it seems unlikely that it would have eye lenses specialized for looking downwards , and we begin to suspect that the animal habitually dwelt above the sea floor . 
3290__features_2__consistent_7	amm-fragment02	nsubj	consistent	JJ	features	NNS	Other features of its shape are consistent with this . 
3294__musculature_11__operated_13	amm-fragment02	acl:relcl	musculature	NN	operated	VBD	The convex , middle part of the thorax contained the musculature that operated the appendages ( which , as usual , are not preserved ) , and the relatively large volume of this region shows that the musculature was powerful . 
3295__construction_2__suggests_7	amm-fragment02	nsubj	suggests	VBZ	construction	NN	The construction of this giant-eyed trilobite suggests that it lived an actively swimming life well above the bottom , and possibly in the surface waters of the sea . 
3296__confirmation_14__direct_13	amm-fragment02	amod	confirmation	NN	direct	JJ	Of course because there are no living trilobites we can not find direct confirmation of this hypothesis , but we can look for other arthropods that have the same modifications of the eyes , for example , in the present day oceans . 
3296__hypothesis_17__direct_13	amm-fragment02	reln-obj	direct	JJ	hypothesis	NN	Of course because there are no living trilobites we can not find direct confirmation of this hypothesis , but we can look for other arthropods that have the same modifications of the eyes , for example , in the present day oceans . 
3296__arthropods_25__look_22	amm-fragment02	nmod	look	VB	arthropods	NNS	Of course because there are no living trilobites we can not find direct confirmation of this hypothesis , but we can look for other arthropods that have the same modifications of the eyes , for example , in the present day oceans . 
3296__oceans_42__look_22	amm-fragment02	nmod	oceans	NNS	look	VB	Of course because there are no living trilobites we can not find direct confirmation of this hypothesis , but we can look for other arthropods that have the same modifications of the eyes , for example , in the present day oceans . 
3296__eyes_33__modifications_30	amm-fragment02	nmod	modifications	NNS	eyes	NNS	Of course because there are no living trilobites we can not find direct confirmation of this hypothesis , but we can look for other arthropods that have the same modifications of the eyes , for example , in the present day oceans . 
3297__analogy_2__found_4	amm-fragment02	nsubjpass	found	VBN	analogy	NN	The analogy is found in such ocean-going amphipods ( a kind of ‘ shrimp ’ ) as Cystosoma , which also has enormously expanded eyes , looking like headlamps , compared with its bottom-dwelling relatives ( see above ) . 
3297__looking_27__headlamps_29	amm-fragment02	nmod	looking	VBG	headlamps	NNS	The analogy is found in such ocean-going amphipods ( a kind of ‘ shrimp ’ ) as Cystosoma , which also has enormously expanded eyes , looking like headlamps , compared with its bottom-dwelling relatives ( see above ) . 
3297__looking_27__relatives_35	amm-fragment02	advcl	looking	VBG	relatives	NNS	The analogy is found in such ocean-going amphipods ( a kind of ‘ shrimp ’ ) as Cystosoma , which also has enormously expanded eyes , looking like headlamps , compared with its bottom-dwelling relatives ( see above ) . 
3297__bottom-dwelling_34__relatives_35	amm-fragment02	amod	relatives	NNS	bottom-dwelling	JJ	The analogy is found in such ocean-going amphipods ( a kind of ‘ shrimp ’ ) as Cystosoma , which also has enormously expanded eyes , looking like headlamps , compared with its bottom-dwelling relatives ( see above ) . 
3297__compared_31__relatives_35	amm-fragment02	reln-obj	compared	VBN	relatives	NNS	The analogy is found in such ocean-going amphipods ( a kind of ‘ shrimp ’ ) as Cystosoma , which also has enormously expanded eyes , looking like headlamps , compared with its bottom-dwelling relatives ( see above ) . 
3298__inhabit_8__column_11	amm-fragment02	dobj	inhabit	VBP	column	NN	In fact many of the arthropods that inhabit the water column have large , globular eyes of this kind . 
3298__water_10__column_11	amm-fragment02	compound	column	NN	water	NN	In fact many of the arthropods that inhabit the water column have large , globular eyes of this kind . 
3300__limestone_8__preserved_10	amm-fragment02	acl:relcl	limestone	NN	preserved	VBD	This fish is preserved in a fine-grained limestone which preserved most of the skeletal details of the fish ( but not its colours ) . 
3301__fin_29__rays_30	amm-fragment02	compound	rays	NNS	fin	NN	This is a stout-bodied fish , something like a perch in general proportions , with long , low fins on upper and lower rear of the body ( fin rays finely divide near their ends ) . 
3301__divide_32__rays_30	amm-fragment02	nsubj	divide	VBP	rays	NNS	This is a stout-bodied fish , something like a perch in general proportions , with long , low fins on upper and lower rear of the body ( fin rays finely divide near their ends ) . 
3308__anatomy_17__allows_13	amm-fragment02	nmod	allows	VBZ	anatomy	NN	This species is preserved in a soft shale , but one which allows for the skeletal anatomy to be preserved in its entirety . 
3308__preserved_20__allows_13	amm-fragment02	xcomp	allows	VBZ	preserved	VBN	This species is preserved in a soft shale , but one which allows for the skeletal anatomy to be preserved in its entirety . 
3309__motion_22__frozen_21	amm-fragment02	amod	motion	NN	frozen	JJ	The outline of the soft parts are also clearly displayed , so that the animal has been preserved almost in frozen motion . 
3309__animal_15__frozen_21	amm-fragment02	subj-obj	animal	NN	frozen	JJ	The outline of the soft parts are also clearly displayed , so that the animal has been preserved almost in frozen motion . 
3312__alga_4__belonging_6	amm-fragment02	acl	alga	NN	belonging	VBG	52 Fossil calcareous alga , belonging to the genus Coelosphaeridium , Ordovician , Ringsaker , Norway . 
3312__Coelosphaeridium_10__belonging_6	amm-fragment02	nmod	belonging	VBG	Coelosphaeridium	NN	52 Fossil calcareous alga , belonging to the genus Coelosphaeridium , Ordovician , Ringsaker , Norway . 
3312__Fossil_2__belonging_6	amm-fragment02	reln-subj	belonging	VBG	Fossil	NN	52 Fossil calcareous alga , belonging to the genus Coelosphaeridium , Ordovician , Ringsaker , Norway . 
3312__calcareous_3__belonging_6	amm-fragment02	reln-subj	belonging	VBG	calcareous	JJ	52 Fossil calcareous alga , belonging to the genus Coelosphaeridium , Ordovician , Ringsaker , Norway . 
3314__algae_4__Canals_1	amm-fragment02	nmod	Canals	NNS	algae	NNS	Canals within the algae stand out as rods in this kind of preservation , which is common in Ordovician rocks . 
3314__stand_5__Canals_1	amm-fragment02	nsubj	stand	VBP	Canals	NNS	Canals within the algae stand out as rods in this kind of preservation , which is common in Ordovician rocks . 
3314__stand_5__rods_8	amm-fragment02	nmod	stand	VBP	rods	NNS	Canals within the algae stand out as rods in this kind of preservation , which is common in Ordovician rocks . 
3316__forms_2__Related_1	amm-fragment02	amod	forms	NNS	Related	JJ	Related forms are spread over much of the world in Ordovician and Silurian times . 
3316__forms_2__spread_4	amm-fragment02	nsubjpass	spread	VBN	forms	NNS	Related forms are spread over much of the world in Ordovician and Silurian times . 
3316__Ordovician_11__spread_4	amm-fragment02	nmod	spread	VBN	Ordovician	JJ	Related forms are spread over much of the world in Ordovician and Silurian times . 
3316__Silurian_13__spread_4	amm-fragment02	nmod	spread	VBN	Silurian	JJ	Related forms are spread over much of the world in Ordovician and Silurian times . 
3319__occurring_13__seams_17	amm-fragment02	nmod	occurring	VBG	seams	NNS	This is a typical ‘ coal shale ’ ; shales and silts occurring between productive coal seams often contain impressions of the plants that went to form the coal . 
3319__coal_16__seams_17	amm-fragment02	compound	seams	NNS	coal	NN	This is a typical ‘ coal shale ’ ; shales and silts occurring between productive coal seams often contain impressions of the plants that went to form the coal . 
3319__productive_15__seams_17	amm-fragment02	amod	seams	NNS	productive	JJ	This is a typical ‘ coal shale ’ ; shales and silts occurring between productive coal seams often contain impressions of the plants that went to form the coal . 
3321__typified_5__scars_10	amm-fragment02	nmod	typified	VBN	scars	NNS	This fossil bark is typified by its lozenge-shaped leaf scars arranged in spiral rows . 
3321__lozenge-shaped_8__scars_10	amm-fragment02	amod	scars	NNS	lozenge-shaped	JJ	This fossil bark is typified by its lozenge-shaped leaf scars arranged in spiral rows . 
3321__leaf_9__scars_10	amm-fragment02	compound	scars	NNS	leaf	NN	This fossil bark is typified by its lozenge-shaped leaf scars arranged in spiral rows . 
3321__arranged_11__scars_10	amm-fragment02	acl	scars	NNS	arranged	VBN	This fossil bark is typified by its lozenge-shaped leaf scars arranged in spiral rows . 
3325__bark_2__covered_4	amm-fragment02	nsubjpass	covered	VBN	bark	NN	Sigillaria bark is covered with little horseshoe-shaped scars ( leaf cushions ) . 
3325__little_6__scars_8	amm-fragment02	amod	scars	NNS	little	JJ	Sigillaria bark is covered with little horseshoe-shaped scars ( leaf cushions ) . 
3325__horseshoe-shaped_7__scars_8	amm-fragment02	amod	scars	NNS	horseshoe-shaped	JJ	Sigillaria bark is covered with little horseshoe-shaped scars ( leaf cushions ) . 
3325__cushions_11__scars_8	amm-fragment02	subj-obj	cushions	NNS	scars	NNS	Sigillaria bark is covered with little horseshoe-shaped scars ( leaf cushions ) . 
3325__leaf_10__cushions_11	amm-fragment02	compound	cushions	NNS	leaf	NN	Sigillaria bark is covered with little horseshoe-shaped scars ( leaf cushions ) . 
3325__scars_8__cushions_11	amm-fragment02	subj-obj	cushions	NNS	scars	NNS	Sigillaria bark is covered with little horseshoe-shaped scars ( leaf cushions ) . 
3329__planes_11__bedding_10	amm-fragment02	compound	planes	NNS	bedding	NN	Many of these long leaves are preserved on the bedding planes of a siltstone . 
3330__conspicuous_13__midrib_14	amm-fragment02	amod	midrib	NN	conspicuous	JJ	Glossopteris is characterized by its long strap-shaped leaves , which have a conspicuous midrib , with many fine , smaller veins branching off it to form a network . 
3330__fine_18__veins_21	amm-fragment02	appos	fine	JJ	veins	NNS	Glossopteris is characterized by its long strap-shaped leaves , which have a conspicuous midrib , with many fine , smaller veins branching off it to form a network . 
3330__branching_22__veins_21	amm-fragment02	acl	veins	NNS	branching	VBG	Glossopteris is characterized by its long strap-shaped leaves , which have a conspicuous midrib , with many fine , smaller veins branching off it to form a network . 
3330__branching_22__form_26	amm-fragment02	xcomp	branching	VBG	form	VB	Glossopteris is characterized by its long strap-shaped leaves , which have a conspicuous midrib , with many fine , smaller veins branching off it to form a network . 
3330__network_28__form_26	amm-fragment02	dobj	form	VB	network	NN	Glossopteris is characterized by its long strap-shaped leaves , which have a conspicuous midrib , with many fine , smaller veins branching off it to form a network . 
3338__length_16__attain_14	amm-fragment02	dobj	attain	VBP	length	NN	This specimen is 15 cm long , but roots have been found which attain a length of 14 metres ! 
3340__nodule_9__preserved_12	amm-fragment02	acl:relcl	nodule	NN	preserved	VBD	The specimen is preserved in a hard claystone nodule , which preserved the leaflets in relief . 
3340__leaflets_14__preserved_12	amm-fragment02	dobj	preserved	VBD	leaflets	NNS	The specimen is preserved in a hard claystone nodule , which preserved the leaflets in relief . 
3345__Fossil_2__horsetail_3	amm-fragment02	compound	horsetail	NN	Fossil	NN	58 Fossil horsetail , Annularia sphenophylloides , Carboniferous . 
3345__sphenophylloides_6__horsetail_3	amm-fragment02	appos	horsetail	NN	sphenophylloides	NNS	58 Fossil horsetail , Annularia sphenophylloides , Carboniferous . 
